Username,Time and Date,Tweet Text,URL Links,Twitter Permalink
@vvolfmaan,4:44 PM - 31 Oct 2010,*ggGrrrRRrrrrRRRRRRRRRRRR* *AAGRRRRRRRRRR* *GRRRRR------YIPE!!!!*........ *thump* #OutsideUrDoor, ,https://twitter.com/vvolfmaan/status/29309008790
@MrShamble,4:44 PM - 31 Oct 2010,That’s *so* rude of you @Nozfera2! How about *bRaaaIINNNNsnn-ns* (sorry) *you* two go in and I’ll watch from this keyhole... #OutsideUrDoor, ,https://twitter.com/MrShamble/status/29308993741
@MrShamble,4:44 PM - 31 Oct 2010,Indded @kidNeutrino Do you happen to have any?  #zombie #OutsideUrDoor, ,https://twitter.com/MrShamble/status/29308977537
@Nozfera2,4:43 PM - 31 Oct 2010,"ENOUGH!!!! @vvolfman, get inzide that door, now! u 2 @MrShamble! i’m goink in the vront now...#OutsideUrDoor", ,https://twitter.com/Nozfera2/status/29308950104
@MrShamble,4:43 PM - 31 Oct 2010,"Oh *do* be quiet @vvolfmaan. I’m sure they’re no danger to us. He’s just 1 silly human, after *garrGhhnn-n-NNn* (hrumph) all? #OutsideUrDoor", ,https://twitter.com/MrShamble/status/29308932210
@vvolfmaan,4:43 PM - 31 Oct 2010,*arrroOOOOOoLLLLLll-ll* *ARRrrRROOOOWWWWLLLL*..*pant* ....*pantpantscratch*... #OutsideUrDoor, ,https://twitter.com/vvolfmaan/status/29308908907
@MrShamble,4:42 PM - 31 Oct 2010,"Perhaps they hired a *n-n--gguuunGHHhhhh* (darn it) good (that is, rotten) zombie interior decorator? #OutsideUrDoor", ,https://twitter.com/MrShamble/status/29308886947
@MrShamble,4:42 PM - 31 Oct 2010,They do seem rather big on Halloween decorations... *O-oOOoggggghhhhhhNNNN--N-N* (piffle!). #OutsideUrDoor, ,https://twitter.com/MrShamble/status/29308875635
@Nozfera2,4:42 PM - 31 Oct 2010,"vine by me, zough it all zeems a liddle ztrange here tho...kan u zee that pozter http://bit.ly/cOnGBF @MrShamble? #OutsideUrDoor", ,https://twitter.com/Nozfera2/status/29308848480
@MrShamble,4:41 PM - 31 Oct 2010,Yes yes @vvolfmaan you can eat whatever’s in the cradle *B-b-b-rrrrAiiinn-s*(my apologies) as long as @Nozfera2 doesn’t mind. #OutsideUrDoor, ,https://twitter.com/MrShamble/status/29308821779
@vvolfmaan,4:41 PM - 31 Oct 2010,arhhhhOooooOOOOOOOoooOOooo *pant* ....*pantpantpant*....#OutsideUrDoor, ,https://twitter.com/vvolfmaan/status/29308801915
@MrShamble,4:41 PM - 31 Oct 2010,All I can see is http://bit.ly/dAsUmP . I wonder what kind of human baby *NUUUHHHHHhgg-gg* (oh dear) would live in there? #OutsideUrDoor, ,https://twitter.com/MrShamble/status/29308788355
@Nozfera2,4:41 PM - 31 Oct 2010,hmm. vell at leazt zey zeem 2 be in ze Halloveen zpirit. maybe ve can pretend 2 be trick or treaterrrrs? #OutsideUrDoor, ,https://twitter.com/Nozfera2/status/29308770542
@vvolfmaan,4:40 PM - 31 Oct 2010,*grRRRrrrrrrrr-Yip!!* http://bit.ly/c627VN #OutsideUrDoor, ,https://twitter.com/vvolfmaan/status/29308753525
@Nozfera2,4:40 PM - 31 Oct 2010,"@jeroenjpeb  vor a private operation, ziz zure iz gettink alot ov attention! #OutsideUrDoor", ,https://twitter.com/Nozfera2/status/29308705968
@kidNeutrino,4:39 PM - 31 Oct 2010,@MrShamble perhaps we should find some #zombie anti-anxiety meds to cool down this dilemma #OutsideUrDoor, ,https://twitter.com/kidNeutrino/status/29308694467
@Nozfera2,4:39 PM - 31 Oct 2010,"can ve *pleaze* juzt do thiz?? i’m ztarving! @vvolfmaan, kan u zee anythink tru zat window?  #OutsideUrDoor", ,https://twitter.com/Nozfera2/status/29308655531
@MrShamble,4:39 PM - 31 Oct 2010,"The fact that I'm *zombie* undead doesn't *GGg--uuGGGGm--mm-m-m-m* (pardon me) make me completely incapable, does it? #OutsideUrDoor", ,https://twitter.com/MrShamble/status/29308628684
@MrShamble,4:38 PM - 31 Oct 2010,Now *that’s* *gARRgg-hhhhh-G-GG* (the shame!) just plain rude @Nozfera2. And I don’t *care* if you agree with him @vvolfmaan! #OutsideUrDoor, ,https://twitter.com/MrShamble/status/29308582353
@vvolfmaan,4:38 PM - 31 Oct 2010,*yyiiP!* *arrrRRRrrrrrrr----YIP!* #OutsideUrDoor, ,https://twitter.com/vvolfmaan/status/29308557004
@Nozfera2,4:37 PM - 31 Oct 2010,ohh vill u juzt **zhutup** @MrShamble!? can ve juzt #AttackTheHumanInside ?! #OutsideUrDoor, ,https://twitter.com/Nozfera2/status/29308536512
@MrShamble,4:36 PM - 31 Oct 2010,"Hrumph @kidNeutrino *please* don't make me paranoid *HHYYUUUUURgg-G* (oh dear, so sorry). #OutsideUrDoor", ,https://twitter.com/MrShamble/status/29308484874
@MrShamble,4:35 PM - 31 Oct 2010,I mean really *n--uUUuuuu-hHnnnnng-g--h-hhH* (sorry)...  I might even be able to distract him while you two throat him? #OutsideUrDoor, ,https://twitter.com/MrShamble/status/29308380176
@MrShamble,4:34 PM - 31 Oct 2010,"Besides, I'm much more articulate *f--fUUUUuunnnGGG--hh--hh* (whoops) than most other #zombies (@zombie is just awful!).  #OutsideUrDoor", ,https://twitter.com/MrShamble/status/29308336134
@Nozfera2,4:33 PM - 31 Oct 2010,"uhm, no, u kan’t u kno @MrShamble. u run zlower zan my wampyre zizter! #OutsideUrDoor", ,https://twitter.com/Nozfera2/status/29308276789
@MrShamble,4:33 PM - 31 Oct 2010,"After all I *can* move *N--uuuu--u--UUUUUUu--HGG* (oh dear, my apologies) as well as both of you @VVolfMaan and @Nozferat2. #OutsideUrDoor", ,https://twitter.com/MrShamble/status/29308240034
@kidNeutrino,4:32 PM - 31 Oct 2010,what was that scratching noise? #OutsideUrDoor, ,https://twitter.com/kidNeutrino/status/29308189320
@MrShamble,4:31 PM - 31 Oct 2010,*bB--rRR--aaAiin-ns--s* (*cough* how embarrassing!)...I don’t mean to be a bother but why do *I* have 2 go in by the side? #OutsideUrDoor, ,https://twitter.com/MrShamble/status/29308149646
@Nozfera2,4:30 PM - 31 Oct 2010,"....so, if i go in tru ze vront door, @MrShamble by ze side door + @VVolfMaan @ vrom ze back... #OutsideUrDoor  #AttackTheHumanInside", ,https://twitter.com/Nozfera2/status/29308040415
