Username,Time and Date,Tweet Text,URL Links,Twitter Permalink
@visticuffs,11:18 AM - 5 May 2013,Netprov is awesome! @burrlauren talks about #bikefurnace and war of the worlds at #interface2013, ,https://twitter.com/visticuffs/status/331065412689215490
@burrlauren,5:46 PM - 29 Apr 2013,"Writing about the @TEDxToronto #BikeFurnace, @OccupyMLA, @samplereality's Dulles apocalypse and #BonfireOfTheHumanities. Among other things.", ,https://twitter.com/burrlauren/status/328988695090839552
@kenlowery,12:26 AM - 23 Apr 2013,@DrPuppykicker That one was pretty big. I did bask a little in #bikefurnace earlier today., ,https://twitter.com/kenlowery/status/326552759870558208
@DieRobinsonDie,6:02 PM - 22 Apr 2013,@kenlowery for real #bikefurnace is the citizen kane of twitter hashtag jokes, ,https://twitter.com/DieRobinsonDie/status/326455968332390400
@DieRobinsonDie,6:00 PM - 22 Apr 2013,god i love #bikefurnace, ,https://twitter.com/DieRobinsonDie/status/326455589070860288
@TomKenniston,10:31 AM - 17 Apr 2013,"#TEDMED Bicycles are bad for your health, and must be destroyed.  #bikefurnace", ,https://twitter.com/TomKenniston/status/324530621349257216
@DieRobinsonDie,11:15 AM - 13 Mar 2013,#bikefurnace, ,https://twitter.com/DieRobinsonDie/status/311858031233220608
@franzferdinand2,1:40 AM - 23 Feb 2013,"I mean, @kenlowery could go on for a while about the #bikefurnace", ,https://twitter.com/franzferdinand2/status/305205524348162048
@TomKenniston,5:23 PM - 2 Feb 2013,"#TEDxUTSC Why when I attend a TEDx event, I come home less 1 bike. Can the #bikefurnace ever be satiated? and someone pooped on the floor.", ,https://twitter.com/TomKenniston/status/297832765712384002
@ThatWorstMan,1:16 PM - 2 Feb 2013,#TEDxUTSC what the hell is a #bikefurnace ?, ,https://twitter.com/ThatWorstMan/status/297770419904212993
@lyndonJJ,6:58 PM - 17 Jan 2013,The beauty of the internet is watching a post on your blog go mad - for no apparent reason... http://ow.ly/gUBTZ  #TedxToronto #BikeFurnace,http://t.co/JY6D7KkA,https://twitter.com/lyndonJJ/status/292058255327375361
@ineptune_,5:27 PM - 10 Dec 2012,@verge and still no one mentions #bikefurnace, ,https://twitter.com/ineptune_/status/278264671356743680
@7vibe,1:31 PM - 26 Nov 2012,MAYOR ROBERT FORD FINALLY GOT WHAT HE DESERVED FOR THE #BIKEFURNACE, ,https://twitter.com/7vibe/status/273131923457593344
@ThatWeissGuy,3:19 PM - 9 Nov 2012,"That's it.  Into the #bikefurnace for you, Yahoo News. http://news.yahoo.com/clinton-christie-lead-first-polls-2016-n-h-151225849--politics.html …",http://t.co/euCAydTq,https://twitter.com/ThatWeissGuy/status/266998507980853248
@kenlowery,11:05 AM - 7 Nov 2012,"Thanks a lot, OBAMA RT @jason1749 @kenlowery Unfortunately #bikefurnace got hung up at customs, otherwise Pundit Pyre would be in full force", ,https://twitter.com/kenlowery/status/266209684812353537
@jason1749,11:03 AM - 7 Nov 2012,"@kenlowery Unfortunately #bikefurnace got hung up at customs, otherwise Pundit Pyre would be in full force.", ,https://twitter.com/jason1749/status/266209191306358784
@heavyjob,9:13 AM - 7 Nov 2012,Lot of new jobs being created in building the nationwide Gun and Bible Furnaces. Should make the #BikeFurnace look foolish. #4moreyears, ,https://twitter.com/heavyjob/status/266181594405023744
@ineptune_,6:36 PM - 5 Nov 2012,Am at #RomneyDeathRally. Suddenly #BikeFurnace seems like a nostalgic day in the park, ,https://twitter.com/ineptune_/status/265598544080146433
@TomKenniston,3:26 PM - 2 Nov 2012,@TEDxPeachtree Is it a #bikefurnace ?, ,https://twitter.com/TomKenniston/status/264448401414967297
@kenlowery,11:31 PM - 31 Oct 2012,This year I wanted to dress up as #BikeFurnace but then I found out the Bike Furnace dressed up as me, ,https://twitter.com/kenlowery/status/263845680269897728
@karynwho,11:20 PM - 29 Oct 2012,I thought those Coney tweets seemed a little too #bikefurnace..., ,https://twitter.com/karynwho/status/263118030702276608
@DariusBashar,12:13 PM - 29 Oct 2012,Makes me proud to organize an event that is worthy of being hacked. Thank you #BikeFurnace -> http://bit.ly/SsA0dh  #TEDxToronto,http://t.co/3K8CTgGk,https://twitter.com/DariusBashar/status/262950272979058688
@THINK_Lyndon,10:35 AM - 29 Oct 2012,Blog Post | The Great Bike Furnace of #TEDxToronto 2012 http://ow.ly/eQGSb  [and how to deal with a social hijacking] #bikefurnace,http://t.co/c6TPC5VE,https://twitter.com/THINK_Lyndon/status/262925579236548608
@lyndonJJ,10:35 AM - 29 Oct 2012,Blog Post | The Great Bike Furnace of #TEDxToronto 2012 http://ow.ly/eQGGb  [and how to deal with a social hijacking] #bikefurnace,http://t.co/43DluceJ,https://twitter.com/lyndonJJ/status/262925577147805697
@THINK_Lyndon,11:00 AM - 27 Oct 2012,Blog Post | #TEDxToronto and the great #BikeFurnace of 2012 http://ow.ly/eOC7G  [a lesson in social media management] #socialmedia,http://t.co/Y4xQYVuY,https://twitter.com/THINK_Lyndon/status/262207036073328641
@lyndonJJ,11:00 AM - 27 Oct 2012,Blog Post | #TEDxToronto and the great #BikeFurnace of 2012 http://ow.ly/eOC3G  [a lesson in social media management] #socialmedia,http://t.co/8QftrVem,https://twitter.com/lyndonJJ/status/262207033091190784
@AdamUltraberg,1:01 AM - 27 Oct 2012,"Other good Halloween costumes:  Gabby Douglas, #bikefurnace,  the working poor", ,https://twitter.com/AdamUltraberg/status/262056524313137153
@FuckYeasher,12:24 AM - 27 Oct 2012,All straights into the #bikefurnace. All straights report to the #bikefurnace, ,https://twitter.com/FuckYeasher/status/262047158000287745
@Daniel_Joseph,10:47 PM - 26 Oct 2012,@SeeBeeWhitman #bikefurnace, ,https://twitter.com/Daniel_Joseph/status/262022644176666625
@franzferdinand2,10:07 PM - 26 Oct 2012,@zeuscomics @kenlowery Has the #bikefurnace game made it out that far?, ,https://twitter.com/franzferdinand2/status/262012664992133120
@frknbns,8:07 PM - 26 Oct 2012,@gillianlanyon I'd love to but I lost my ride to the #TEDxToronto  #BikeFurnace, ,https://twitter.com/frknbns/status/261982362953474048
@caffeina_ya,7:28 PM - 26 Oct 2012,also #bikefurnace rumours are out of control. the fumes won't mix into a fire hurricane with #hurricanesandy #science, ,https://twitter.com/caffeina_ya/status/261972677907075072
@bapeonion,7:12 PM - 26 Oct 2012,I am Jack's broken chain. I am Jack's melting tyre. I am Jack's crumbling front forks on his piece of shit IKEA fixie. #bikefurnace, ,https://twitter.com/bapeonion/status/261968636498038784
@bapeonion,7:11 PM - 26 Oct 2012,in other news i was abducted by #TEDxToronto and burnt in effigy at #bikefurnace as a trimbpute to ra's al ghul #rasalghul #scifi #murder, ,https://twitter.com/bapeonion/status/261968303923281920
@mikeykolberg,7:10 PM - 26 Oct 2012,Tempted to make #TEDxToronto #BikeFurnace thing Best Thing on the Internet Today. This is dicey though., ,https://twitter.com/mikeykolberg/status/261968168430485504
@ThatWorstMan,6:36 PM - 26 Oct 2012,I had a great time at #TEDxToronto getting gang fucked by the Toronto police in exchange for getting my bike back! Saved from #bikefurnace!, ,https://twitter.com/ThatWorstMan/status/261959571520749568
@jason1749,6:27 PM - 26 Oct 2012,EPA source says that #BikeFurnace fumes detected in upstate NY. Fears they could collide with the hurricane. #TedXToronto, ,https://twitter.com/jason1749/status/261957210286989313
@kenlowery,6:18 PM - 26 Oct 2012,@franzferdinand2 #bikefurnace #bikefurnace I #bikefurnace #bikefurnace he #bikefurnace lp #bikefurnace, ,https://twitter.com/kenlowery/status/261954996902436864
@ThatWorstMan,6:03 PM - 26 Oct 2012,"#halloweencostumeidea I'm going as the Toronto, Ontario #BikeFurnace", ,https://twitter.com/ThatWorstMan/status/261951262227058688
@Mike_Zeidler,5:52 PM - 26 Oct 2012,"Melting down the bikes of #Tedx, burn burn! I am the #bikefurnace", ,https://twitter.com/Mike_Zeidler/status/261948367033212928
@Arr,5:49 PM - 26 Oct 2012,The #BikeFurnace belches its last plume of black smoke. The smell of burning hair is strangely soothing to the dazed #TEDxToronto crowd., ,https://twitter.com/Arr/status/261947710628835328
@iheartborischo,5:45 PM - 26 Oct 2012,"@parkernow AGREED! and ""Teach our kids to be creators, not consumers"". #TEDxToronto #BikeFurnace", ,https://twitter.com/iheartborischo/status/261946733897072640
@MrMattHarper,5:45 PM - 26 Oct 2012,Can smell the Molson plant from Renforth and Bloor/Shaver. Is this related to #TEDxToronto #BikeFurnace, ,https://twitter.com/MrMattHarper/status/261946630104817664
@kenlowery,5:42 PM - 26 Oct 2012,"Drove home. Every street, business and yard sign said #BikeFurnace despite being weathered with age. What is happening, what is going on", ,https://twitter.com/kenlowery/status/261945825196908544
@parkernow,5:39 PM - 26 Oct 2012,The most interesting tweets I saw come put of #TEDxToronto were related to the #BikeFurnace., ,https://twitter.com/parkernow/status/261945231887437824
@ineptune_,5:34 PM - 26 Oct 2012,"#BikeFurnace will return. It's not over yet. For now, though, we mourn, and remember", ,https://twitter.com/ineptune_/status/261943952964472832
@Bro_Pair,5:29 PM - 26 Oct 2012,"mainstage over 4 #TEDxToronto. group breaking up into roving animist gangs, hunting each other for sport around #BikeFurnace temple. savage", ,https://twitter.com/Bro_Pair/status/261942630806585345
@sp0ka,5:29 PM - 26 Oct 2012,@FuckYeasher smh  #bikefurnace cribbing from derek clifford simmons playbook, ,https://twitter.com/sp0ka/status/261942536334102528
@FuckYeasher,5:28 PM - 26 Oct 2012,Receiving word that the #BikeFurnace has made the CN tower a part of itself. using the tip to skewer pedestrians and draw their life force?, ,https://twitter.com/FuckYeasher/status/261942394835066880
@ineptune_,5:27 PM - 26 Oct 2012,#BikeFurnace has retreated to a hellish chasm that opened under the Sony Center, ,https://twitter.com/ineptune_/status/261942227629117440
@BABABABABA,5:26 PM - 26 Oct 2012,workin on the rough draft of The Plague Bikes about two bikes who escape from the #TEDxToronto #bikefurnace, ,https://twitter.com/BABABABABA/status/261941980907569152
@FuckYeasher,5:16 PM - 26 Oct 2012,"the @Bikefurnace has now the screen from in front of the Sony Center, using it as crude face/communication system? #TEDxToronto #BikeFurnace", ,https://twitter.com/FuckYeasher/status/261939270556737536
@dendycrew,5:12 PM - 26 Oct 2012,"#TEDxToronto closing ceremony arduino board project, mobile #bikefurnace. if u takin pics im the bifurcated corpse adhered to its left eye", ,https://twitter.com/dendycrew/status/261938474389737472
@ThatWorstMan,5:12 PM - 26 Oct 2012,@bapeonion are you alive? did you get any pics of the bastards running  the #bikefurnace, ,https://twitter.com/ThatWorstMan/status/261938384413552640
@ineptune_,5:11 PM - 26 Oct 2012,guitar is playl ing on the s tage as #bikefurnace begins to reealise taht humans are fuel oh god #TEDxToronto, ,https://twitter.com/ineptune_/status/261938124400250880
@ineptune_,5:03 PM - 26 Oct 2012,#BikeFurnace literally looks like something out of Ralph Nader's worst nightmares., ,https://twitter.com/ineptune_/status/261936045736751104
@ineptune_,5:01 PM - 26 Oct 2012,#BikeFurnace lets out an earthshaking howl as #TEDxToronto comes to an abrupt end, ,https://twitter.com/ineptune_/status/261935728894832640
@ineptune_,4:59 PM - 26 Oct 2012,Closing remarks at #TEDxToronto occasionally punctuated by nearby screams and explosions as the #BikeFurnace reaches critical mass, ,https://twitter.com/ineptune_/status/261935017398247426
@mailorderbeard,4:59 PM - 26 Oct 2012,!!! T.O. friend just texted me the first known photo of the #bikefurnace http://i.imgur.com/tahgt.jpeg  -- #TEDxToronto,http://t.co/GeOBMBxi,https://twitter.com/mailorderbeard/status/261934994820308992
@wochie,4:55 PM - 26 Oct 2012,The #TEDxToronto afterparty is fueled by the bones of OUR bicycles. #bikefurnace, ,https://twitter.com/wochie/status/261934210846179329
@ineptune_,4:55 PM - 26 Oct 2012,Guys you really have to be here at #TedxToronto to understand the unholy majesty that is #BikeFurnace, ,https://twitter.com/ineptune_/status/261934086023696385
@wochie,4:54 PM - 26 Oct 2012,"Blogging from hotel. Not safe outside. Strandbeests patrol the streets, with robed #TEDxToronto staffers #bikefurnace http://www.youtube.com/watch?v=Y2KkGFuRLew&NR=1 …",http://t.co/5BzIb5bw,https://twitter.com/wochie/status/261933814538981376
@Clay_Ned_Tho,4:53 PM - 26 Oct 2012,STOP THE #BIKEFURNACE why can't the #oiligarchy just let us ride bikes in peace. #tedxtoronto, ,https://twitter.com/Clay_Ned_Tho/status/261933682141577216
@ThatWorstMan,4:53 PM - 26 Oct 2012,". @cnn reports of serious weirdness going on at #TEDxToronto. Peoples bikes are getting confiscated by the police, thrown into #bikefurnace", ,https://twitter.com/ThatWorstMan/status/261933539275182080
@THINK_Lyndon,4:52 PM - 26 Oct 2012,Blog Post | The Great #TEDxToronto #BikeFurnace of 2012 http://ow.ly/eNYTw  [A lesson in social best practice] #RealTimeWeb #SocialMedia,http://t.co/OIYcXv6n,https://twitter.com/THINK_Lyndon/status/261933347314483200
@lyndonJJ,4:52 PM - 26 Oct 2012,Blog Post | The Great #TEDxToronto #BikeFurnace of 2012 http://ow.ly/eNYKD  [A lesson in social best practice] #RealTimeWeb #SocialMedia,http://t.co/FLxPTvLr,https://twitter.com/lyndonJJ/status/261933342482628609
@ineptune_,4:50 PM - 26 Oct 2012,@Bro_Pair These #TedxToronto bastards will pay for their sacrilege #BikeFurnace, ,https://twitter.com/ineptune_/status/261932886280785920
@ineptune_,4:47 PM - 26 Oct 2012,@wochie Just saw the #BikeFurnace for myself. There was a man weeping and stuttering about 3-speeds nearby. Chilling., ,https://twitter.com/ineptune_/status/261932197395714049
@ineptune_,4:46 PM - 26 Oct 2012,#IBELIEVEINBIKEFURNACE #BikeFurnace #TEDxToronto, ,https://twitter.com/ineptune_/status/261931886107033600
@BIKEFURNACE,4:44 PM - 26 Oct 2012,MORE... BIKES... ALMOST... COMPLETE.... #TEDXTORONTO #BIKEFURNACE, ,https://twitter.com/BIKEFURNACE/status/261931245741699072
@BIKEFURNACE,4:42 PM - 26 Oct 2012,MY.. BLOOD... IS... FIRE... #TEDXTORONTO #BIKEFURNACE, ,https://twitter.com/BIKEFURNACE/status/261930817687797761
@BIKEFURNACE,4:41 PM - 26 Oct 2012,WHY... AM... I... ALIVE...? #TEDXTORONTO #BIKEFURNACE, ,https://twitter.com/BIKEFURNACE/status/261930488233619458
@mac_pat,4:37 PM - 26 Oct 2012,@Arr the #BikeFurnace has been appeased.... for now, ,https://twitter.com/mac_pat/status/261929467042205697
@BIKEFURNACE,4:36 PM - 26 Oct 2012,THIS... CONFUSING.... EVERYTHING... NEW... #BIKEFURNACE #TEDXTORONTO, ,https://twitter.com/BIKEFURNACE/status/261929325165690881
@wochie,4:36 PM - 26 Oct 2012,I CAN'T BELIEVE THE #TEDXTORONTO AUDIENCE THINKS #BIKEFURNACE IS FAKE AND ARE DECONSTRUCTING IT LIKE A SOCIAL MEDIA PHENOMENON AUGH, ,https://twitter.com/wochie/status/261929206202638336
@BIKEFURNACE,4:35 PM - 26 Oct 2012,WE... ARE... SORRY... #TEDXTORONTO #BIKEFURNACE, ,https://twitter.com/BIKEFURNACE/status/261929129878880256
@jordandarville,4:35 PM - 26 Oct 2012,"just say a #TEDxToronto #BikeFurnace foot soldier admire a fixie's ""dark energy matrix"" before snapped lock and tossing bike into truck #???", ,https://twitter.com/jordandarville/status/261929086895677440
@limeonaire,4:35 PM - 26 Oct 2012,I'm lost in the bike orchard at #TEDxToronto; smoke from what's left of the #BikeFurnace is making it tough to find my way. What a disaster., ,https://twitter.com/limeonaire/status/261929025927266305
@dubhemm,4:31 PM - 26 Oct 2012,#TedXToronto talk about how burning bikes as fuel can offset the need for offshore drilling and fracking wow!! #bikefurnace, ,https://twitter.com/dubhemm/status/261928062059438081
@jordandarville,4:29 PM - 26 Oct 2012,"ok a POLICE OFFICER just LAUGHED at me after i asked him about #TEDxToronto #bikefurnace and made a ""bring bring"" noise with his mouth", ,https://twitter.com/jordandarville/status/261927670617616384
@milkohol,4:28 PM - 26 Oct 2012,"Sounds like thunder coming from #BikeFurnace ... trying to make out the chant sounds like ""bicycle venire mundum purget"" #TEDxToronto", ,https://twitter.com/milkohol/status/261927293193162752
@kenlowery,4:27 PM - 26 Oct 2012,"The CEO just sent out a company-wide email saying our company's new name is #BikeFurnace, effective immediately. Hash tag and all.", ,https://twitter.com/kenlowery/status/261927163945705472
@matureAdult69,4:26 PM - 26 Oct 2012,"As the #TEDxToronto #BikeFurnace burns, it spews toxins into the atmosphere that will undo all the conservationist bike owners' work. Sad.", ,https://twitter.com/matureAdult69/status/261926893002047488
@FuckYeasher,4:26 PM - 26 Oct 2012,I picked up the call from the BIKFURNAS number and it was just a bunch of ringing bells on the other end??? #TEDxToronto #Bikefurnace, ,https://twitter.com/FuckYeasher/status/261926759837081601
@Brianusername,4:24 PM - 26 Oct 2012,#TEDxToronto Why the hell did I dress up like a bike today! Send me a bottle of water. I'm dehydrated #Bikefurnace Halloween sucks., ,https://twitter.com/Brianusername/status/261926283548688384
@jordandarville,4:23 PM - 26 Oct 2012,"when riders find out bikes have been sent 2 #TEDxToronto #bikefurnace they dnt get angry, just look @ plume of smoke on horizon and weep..", ,https://twitter.com/jordandarville/status/261926104653258752
@brendlewhat,4:23 PM - 26 Oct 2012,@crushingbort i told them the #BikeFurnace was made by man and its justice was a cruel mockery. They lifted their visors revealing the Void., ,https://twitter.com/brendlewhat/status/261926045559701505
@AdamUltraberg,4:22 PM - 26 Oct 2012,"For anyone near the #bikeFurnace, don't look at it directly. The released tungsten is starting to flare", ,https://twitter.com/AdamUltraberg/status/261925749924192256
@FuckYeasher,4:19 PM - 26 Oct 2012,"BIKFURNAS just texted me ""LIFE. LIFE. WE ALL BE ONE SOON. SOON. SOON. SOON"" Does anyone know what's up? #Bikefurnace #TEDxToronto", ,https://twitter.com/FuckYeasher/status/261925107038056448
@FuckYeasher,4:18 PM - 26 Oct 2012,"That BIKFURNAS number keeps texting me the word ""BLOOD"" over and over!  #TEDxToronto #BikeFurnace", ,https://twitter.com/FuckYeasher/status/261924834970333184
